filepath,class_name,duration_sec,sample_rate,channels,filesize_bytes
imran\clip_369.wav,imran,1.0,48000,1,96044
imran\clip_370.wav,imran,1.0,48000,1,96044
imran\clip_371.wav,imran,1.0,48000,1,96044
imran\clip_372.wav,imran,1.0,48000,1,96044
imran\clip_373.wav,imran,1.0,48000,1,96044
imran\clip_374.wav,imran,1.0,48000,1,96044
imran\clip_375.wav,imran,1.0,48000,1,96044
imran\clip_376.wav,imran,1.0,48000,1,96044
imran\clip_377.wav,imran,1.0,48000,1,96044
imran\clip_378.wav,imran,1.0,48000,1,96044
imran\clip_379.wav,imran,1.0,48000,1,96044
imran\clip_380.wav,imran,1.0,48000,1,96044
imran\clip_381.wav,imran,1.0,48000,1,96044
imran\clip_382.wav,imran,1.0,48000,1,96044
imran\clip_383.wav,imran,1.0,48000,1,96044
imran\clip_384.wav,imran,1.0,48000,1,96044
imran\clip_385.wav,imran,1.0,48000,1,96044
imran\clip_386.wav,imran,1.0,48000,1,96044
imran\clip_387.wav,imran,1.0,48000,1,96044
imran\clip_388.wav,imran,1.0,48000,1,96044
imran\clip_389.wav,imran,1.0,48000,1,96044
imran\clip_390.wav,imran,1.0,48000,1,96044
imran\clip_391.wav,imran,1.0,48000,1,96044
imran\clip_392.wav,imran,1.0,48000,1,96044
imran\clip_393.wav,imran,1.0,48000,1,96044
imran\clip_394.wav,imran,1.0,48000,1,96044
imran\clip_395.wav,imran,1.0,48000,1,96044
imran\clip_396.wav,imran,1.0,48000,1,96044
imran\clip_397.wav,imran,1.0,48000,1,96044
imran\clip_398.wav,imran,1.0,48000,1,96044
imran\clip_399.wav,imran,1.0,48000,1,96044
imran\clip_400.wav,imran,1.0,48000,1,96044
imran\clip_401.wav,imran,1.0,48000,1,96044
imran\clip_402.wav,imran,1.0,48000,1,96044
imran\clip_403.wav,imran,1.0,48000,1,96044
imran\clip_404.wav,imran,1.0,48000,1,96044
imran\clip_405.wav,imran,1.0,48000,1,96044
imran\clip_406.wav,imran,1.0,48000,1,96044
imran\clip_407.wav,imran,1.0,48000,1,96044
imran\clip_408.wav,imran,1.0,48000,1,96044
imran\clip_409.wav,imran,1.0,48000,1,96044
imran\clip_410.wav,imran,1.0,48000,1,96044
imran\clip_411.wav,imran,1.0,48000,1,96044
imran\clip_412.wav,imran,1.0,48000,1,96044
imran\clip_413.wav,imran,1.0,48000,1,96044
imran\clip_414.wav,imran,1.0,48000,1,96044
imran\clip_415.wav,imran,1.0,48000,1,96044
imran\clip_416.wav,imran,1.0,48000,1,96044
imran\clip_417.wav,imran,1.0,48000,1,96044
imran\clip_418.wav,imran,1.0,48000,1,96044
imran\clip_419.wav,imran,1.0,48000,1,96044
imran\clip_420.wav,imran,1.0,48000,1,96044
imran\clip_421.wav,imran,1.0,48000,1,96044
imran\clip_422.wav,imran,1.0,48000,1,96044
imran\clip_423.wav,imran,1.0,48000,1,96044
imran\clip_424.wav,imran,1.0,48000,1,96044
imran\clip_425.wav,imran,1.0,48000,1,96044
imran\clip_426.wav,imran,1.0,48000,1,96044
imran\clip_427.wav,imran,1.0,48000,1,96044
imran\clip_428.wav,imran,1.0,48000,1,96044
imran\clip_429.wav,imran,1.0,48000,1,96044
imran\clip_430.wav,imran,1.0,48000,1,96044
imran\clip_431.wav,imran,1.0,48000,1,96044
imran\clip_432.wav,imran,1.0,48000,1,96044
imran\clip_433.wav,imran,1.0,48000,1,96044
imran\clip_434.wav,imran,1.0,48000,1,96044
imran\clip_435.wav,imran,1.0,48000,1,96044
imran\clip_436.wav,imran,1.0,48000,1,96044
imran\clip_437.wav,imran,1.0,48000,1,96044
imran\clip_438.wav,imran,1.0,48000,1,96044
imran\clip_439.wav,imran,1.0,48000,1,96044
imran\clip_440.wav,imran,1.0,48000,1,96044
imran\clip_441.wav,imran,1.0,48000,1,96044
imran\clip_442.wav,imran,1.0,48000,1,96044
imran\clip_443.wav,imran,1.0,48000,1,96044
imran\clip_444.wav,imran,1.0,48000,1,96044
imran\clip_445.wav,imran,1.0,48000,1,96044
imran\clip_446.wav,imran,1.0,48000,1,96044
imran\clip_447.wav,imran,1.0,48000,1,96044
imran\clip_448.wav,imran,1.0,48000,1,96044
imran\clip_449.wav,imran,1.0,48000,1,96044
imran\clip_450.wav,imran,1.0,48000,1,96044
imran\clip_451.wav,imran,1.0,48000,1,96044
imran\clip_452.wav,imran,1.0,48000,1,96044
imran\clip_453.wav,imran,1.0,48000,1,96044
imran\clip_454.wav,imran,1.0,48000,1,96044
imran\clip_455.wav,imran,1.0,48000,1,96044
imran\clip_456.wav,imran,1.0,48000,1,96044
imran\clip_457.wav,imran,1.0,48000,1,96044
imran\clip_458.wav,imran,1.0,48000,1,96044
imran\clip_459.wav,imran,1.0,48000,1,96044
imran\clip_460.wav,imran,1.0,48000,1,96044
imran\clip_461.wav,imran,1.0,48000,1,96044
imran\clip_462.wav,imran,1.0,48000,1,96044
imran\clip_463.wav,imran,1.0,48000,1,96044
imran\clip_464.wav,imran,1.0,48000,1,96044
imran\clip_465.wav,imran,1.0,48000,1,96044
imran\clip_466.wav,imran,1.0,48000,1,96044
imran\clip_467.wav,imran,1.0,48000,1,96044
imran\clip_468.wav,imran,1.0,48000,1,96044
imran\clip_469.wav,imran,1.0,48000,1,96044
imran\clip_470.wav,imran,1.0,48000,1,96044
imran\clip_471.wav,imran,1.0,48000,1,96044
imran\clip_472.wav,imran,1.0,48000,1,96044
imran\clip_473.wav,imran,1.0,48000,1,96044
imran\clip_474.wav,imran,1.0,48000,1,96044
imran\clip_475.wav,imran,1.0,48000,1,96044
imran\clip_476.wav,imran,1.0,48000,1,96044
imran\clip_477.wav,imran,1.0,48000,1,96044
imran\clip_478.wav,imran,1.0,48000,1,96044
imran\clip_479.wav,imran,1.0,48000,1,96044
imran\clip_480.wav,imran,1.0,48000,1,96044
imran\clip_481.wav,imran,1.0,48000,1,96044
imran\clip_482.wav,imran,1.0,48000,1,96044
imran\clip_483.wav,imran,1.0,48000,1,96044
imran\clip_484.wav,imran,1.0,48000,1,96044
imran\clip_485.wav,imran,1.0,48000,1,96044
imran\clip_486.wav,imran,1.0,48000,1,96044
imran\clip_487.wav,imran,1.0,48000,1,96044
imran\clip_488.wav,imran,1.0,48000,1,96044
imran\clip_489.wav,imran,1.0,48000,1,96044
imran\clip_490.wav,imran,1.0,48000,1,96044
imran\clip_491.wav,imran,1.0,48000,1,96044
imran\clip_492.wav,imran,1.0,48000,1,96044
imran\clip_493.wav,imran,1.0,48000,1,96044
imran\clip_494.wav,imran,1.0,48000,1,96044
imran\clip_495.wav,imran,1.0,48000,1,96044
imran\clip_496.wav,imran,1.0,48000,1,96044
imran\clip_497.wav,imran,1.0,48000,1,96044
imran\clip_498.wav,imran,1.0,48000,1,96044
imran\clip_499.wav,imran,1.0,48000,1,96044
imran\clip_500.wav,imran,1.0,48000,1,96044
imran\clip_501.wav,imran,1.0,48000,1,96044
imran\clip_502.wav,imran,1.0,48000,1,96044
imran\clip_503.wav,imran,1.0,48000,1,96044
imran\clip_504.wav,imran,1.0,48000,1,96044
imran\clip_505.wav,imran,1.0,48000,1,96044
imran\clip_506.wav,imran,1.0,48000,1,96044
imran\clip_507.wav,imran,1.0,48000,1,96044
imran\clip_508.wav,imran,1.0,48000,1,96044
imran\clip_509.wav,imran,1.0,48000,1,96044
imran\clip_510.wav,imran,1.0,48000,1,96044
imran\clip_511.wav,imran,1.0,48000,1,96044
imran\clip_512.wav,imran,1.0,48000,1,96044
imran\clip_513.wav,imran,1.0,48000,1,96044
imran\clip_514.wav,imran,1.0,48000,1,96044
imran\clip_515.wav,imran,1.0,48000,1,96044
imran\clip_516.wav,imran,1.0,48000,1,96044
imran\clip_517.wav,imran,1.0,48000,1,96044
imran\clip_518.wav,imran,1.0,48000,1,96044
imran\clip_519.wav,imran,1.0,48000,1,96044
imran\clip_520.wav,imran,1.0,48000,1,96044
imran\clip_521.wav,imran,1.0,48000,1,96044
imran\clip_522.wav,imran,1.0,48000,1,96044
imran\clip_523.wav,imran,1.0,48000,1,96044
imran\clip_524.wav,imran,1.0,48000,1,96044
imran\clip_525.wav,imran,1.0,48000,1,96044
imran\clip_526.wav,imran,1.0,48000,1,96044
imran\clip_527.wav,imran,1.0,48000,1,96044
imran\clip_528.wav,imran,1.0,48000,1,96044
imran\clip_529.wav,imran,1.0,48000,1,96044
imran\clip_530.wav,imran,1.0,48000,1,96044
imran\clip_531.wav,imran,1.0,48000,1,96044
imran\clip_532.wav,imran,1.0,48000,1,96044
imran\clip_533.wav,imran,1.0,48000,1,96044
imran\clip_534.wav,imran,1.0,48000,1,96044
imran\clip_535.wav,imran,1.0,48000,1,96044
imran\clip_536.wav,imran,1.0,48000,1,96044
imran\clip_537.wav,imran,1.0,48000,1,96044
imran\clip_538.wav,imran,1.0,48000,1,96044
imran\clip_539.wav,imran,1.0,48000,1,96044
imran\clip_540.wav,imran,1.0,48000,1,96044
imran\clip_541.wav,imran,1.0,48000,1,96044
imran\clip_542.wav,imran,1.0,48000,1,96044
imran\clip_543.wav,imran,1.0,48000,1,96044
imran\clip_544.wav,imran,1.0,48000,1,96044
imran\clip_545.wav,imran,1.0,48000,1,96044
imran\clip_546.wav,imran,1.0,48000,1,96044
imran\clip_547.wav,imran,1.0,48000,1,96044
imran\clip_548.wav,imran,1.0,48000,1,96044
imran\clip_549.wav,imran,1.0,48000,1,96044
imran\clip_550.wav,imran,1.0,48000,1,96044
imran\clip_551.wav,imran,1.0,48000,1,96044
imran\clip_552.wav,imran,1.0,48000,1,96044
imran\clip_553.wav,imran,1.0,48000,1,96044
imran\clip_554.wav,imran,1.0,48000,1,96044
imran\clip_555.wav,imran,1.0,48000,1,96044
imran\clip_556.wav,imran,1.0,48000,1,96044
imran\clip_557.wav,imran,1.0,48000,1,96044
imran\clip_558.wav,imran,1.0,48000,1,96044
imran\clip_559.wav,imran,1.0,48000,1,96044
imran\clip_560.wav,imran,1.0,48000,1,96044
imran\clip_561.wav,imran,1.0,48000,1,96044
imran\clip_562.wav,imran,1.0,48000,1,96044
imran\clip_563.wav,imran,1.0,48000,1,96044
imran\clip_564.wav,imran,1.0,48000,1,96044
imran\clip_565.wav,imran,1.0,48000,1,96044
imran\clip_566.wav,imran,1.0,48000,1,96044
imran\clip_567.wav,imran,1.0,48000,1,96044
imran\clip_568.wav,imran,1.0,48000,1,96044
imran\clip_569.wav,imran,1.0,48000,1,96044
imran\clip_570.wav,imran,1.0,48000,1,96044
imran\clip_571.wav,imran,1.0,48000,1,96044
imran\clip_572.wav,imran,1.0,48000,1,96044
imran\clip_573.wav,imran,1.0,48000,1,96044
imran\clip_574.wav,imran,1.0,48000,1,96044
imran\clip_575.wav,imran,1.0,48000,1,96044
imran\clip_576.wav,imran,1.0,48000,1,96044
imran\clip_577.wav,imran,1.0,48000,1,96044
imran\clip_578.wav,imran,1.0,48000,1,96044
imran\clip_579.wav,imran,1.0,48000,1,96044
imran\clip_580.wav,imran,1.0,48000,1,96044
imran\clip_581.wav,imran,1.0,48000,1,96044
imran\clip_582.wav,imran,1.0,48000,1,96044
imran\clip_583.wav,imran,1.0,48000,1,96044
imran\clip_584.wav,imran,1.0,48000,1,96044
imran\clip_585.wav,imran,1.0,48000,1,96044
imran\clip_586.wav,imran,1.0,48000,1,96044
imran\clip_587.wav,imran,1.0,48000,1,96044
imran\clip_588.wav,imran,1.0,48000,1,96044
imran\clip_589.wav,imran,1.0,48000,1,96044
imran\clip_590.wav,imran,1.0,48000,1,96044
imran\clip_591.wav,imran,1.0,48000,1,96044
imran\clip_592.wav,imran,1.0,48000,1,96044
imran\clip_593.wav,imran,1.0,48000,1,96044
imran\clip_594.wav,imran,1.0,48000,1,96044
imran\clip_595.wav,imran,1.0,48000,1,96044
imran\clip_596.wav,imran,1.0,48000,1,96044
imran\clip_597.wav,imran,1.0,48000,1,96044
imran\clip_598.wav,imran,1.0,48000,1,96044
imran\clip_599.wav,imran,1.0,48000,1,96044
imran\clip_600.wav,imran,1.0,48000,1,96044
imran\clip_601.wav,imran,0.072,48000,1,6956
nayeem\clip_001.wav,nayeem,1.0,48000,2,192044
nayeem\clip_002.wav,nayeem,1.0,48000,2,192044
nayeem\clip_003.wav,nayeem,1.0,48000,2,192044
nayeem\clip_004.wav,nayeem,1.0,48000,2,192044
nayeem\clip_005.wav,nayeem,1.0,48000,2,192044
nayeem\clip_006.wav,nayeem,1.0,48000,2,192044
nayeem\clip_007.wav,nayeem,1.0,48000,2,192044
nayeem\clip_008.wav,nayeem,1.0,48000,2,192044
nayeem\clip_009.wav,nayeem,1.0,48000,2,192044
nayeem\clip_010.wav,nayeem,1.0,48000,2,192044
nayeem\clip_011.wav,nayeem,1.0,48000,2,192044
nayeem\clip_012.wav,nayeem,1.0,48000,2,192044
nayeem\clip_013.wav,nayeem,1.0,48000,2,192044
nayeem\clip_014.wav,nayeem,1.0,48000,2,192044
nayeem\clip_015.wav,nayeem,1.0,48000,2,192044
nayeem\clip_016.wav,nayeem,1.0,48000,2,192044
nayeem\clip_017.wav,nayeem,1.0,48000,2,192044
nayeem\clip_018.wav,nayeem,1.0,48000,2,192044
nayeem\clip_019.wav,nayeem,1.0,48000,2,192044
nayeem\clip_020.wav,nayeem,1.0,48000,2,192044
nayeem\clip_021.wav,nayeem,1.0,48000,2,192044
nayeem\clip_022.wav,nayeem,1.0,48000,2,192044
nayeem\clip_023.wav,nayeem,1.0,48000,2,192044
nayeem\clip_024.wav,nayeem,1.0,48000,2,192044
nayeem\clip_025.wav,nayeem,1.0,48000,2,192044
nayeem\clip_026.wav,nayeem,1.0,48000,2,192044
nayeem\clip_027.wav,nayeem,1.0,48000,2,192044
nayeem\clip_028.wav,nayeem,1.0,48000,2,192044
nayeem\clip_029.wav,nayeem,1.0,48000,2,192044
nayeem\clip_030.wav,nayeem,1.0,48000,2,192044
nayeem\clip_031.wav,nayeem,1.0,48000,2,192044
nayeem\clip_032.wav,nayeem,1.0,48000,2,192044
nayeem\clip_033.wav,nayeem,1.0,48000,2,192044
nayeem\clip_034.wav,nayeem,1.0,48000,2,192044
nayeem\clip_035.wav,nayeem,1.0,48000,2,192044
nayeem\clip_036.wav,nayeem,1.0,48000,2,192044
nayeem\clip_037.wav,nayeem,1.0,48000,2,192044
nayeem\clip_038.wav,nayeem,1.0,48000,2,192044
nayeem\clip_039.wav,nayeem,1.0,48000,2,192044
nayeem\clip_040.wav,nayeem,1.0,48000,2,192044
nayeem\clip_041.wav,nayeem,1.0,48000,2,192044
nayeem\clip_042.wav,nayeem,1.0,48000,2,192044
nayeem\clip_043.wav,nayeem,1.0,48000,2,192044
nayeem\clip_044.wav,nayeem,1.0,48000,2,192044
nayeem\clip_045.wav,nayeem,1.0,48000,2,192044
nayeem\clip_046.wav,nayeem,1.0,48000,2,192044
nayeem\clip_047.wav,nayeem,1.0,48000,2,192044
nayeem\clip_048.wav,nayeem,1.0,48000,2,192044
nayeem\clip_049.wav,nayeem,1.0,48000,2,192044
nayeem\clip_050.wav,nayeem,1.0,48000,2,192044
nayeem\clip_051.wav,nayeem,1.0,48000,2,192044
nayeem\clip_052.wav,nayeem,1.0,48000,2,192044
nayeem\clip_053.wav,nayeem,1.0,48000,2,192044
nayeem\clip_054.wav,nayeem,1.0,48000,2,192044
nayeem\clip_055.wav,nayeem,1.0,48000,2,192044
nayeem\clip_056.wav,nayeem,1.0,48000,2,192044
nayeem\clip_057.wav,nayeem,1.0,48000,2,192044
nayeem\clip_058.wav,nayeem,1.0,48000,2,192044
nayeem\clip_059.wav,nayeem,1.0,48000,2,192044
nayeem\clip_060.wav,nayeem,1.0,48000,2,192044
nayeem\clip_061.wav,nayeem,0.267,48000,2,51308
shahed\clip_001.wav,shahed,1.0,48000,2,192044
shahed\clip_002.wav,shahed,1.0,48000,2,192044
shahed\clip_003.wav,shahed,1.0,48000,2,192044
shahed\clip_004.wav,shahed,1.0,48000,2,192044
shahed\clip_005.wav,shahed,1.0,48000,2,192044
shahed\clip_006.wav,shahed,1.0,48000,2,192044
shahed\clip_007.wav,shahed,1.0,48000,2,192044
shahed\clip_008.wav,shahed,1.0,48000,2,192044
shahed\clip_009.wav,shahed,1.0,48000,2,192044
shahed\clip_010.wav,shahed,1.0,48000,2,192044
shahed\clip_011.wav,shahed,1.0,48000,2,192044
shahed\clip_012.wav,shahed,1.0,48000,2,192044
shahed\clip_013.wav,shahed,1.0,48000,2,192044
shahed\clip_014.wav,shahed,1.0,48000,2,192044
shahed\clip_015.wav,shahed,1.0,48000,2,192044
shahed\clip_016.wav,shahed,1.0,48000,2,192044
shahed\clip_017.wav,shahed,1.0,48000,2,192044
shahed\clip_018.wav,shahed,1.0,48000,2,192044
shahed\clip_019.wav,shahed,1.0,48000,2,192044
shahed\clip_020.wav,shahed,1.0,48000,2,192044
shahed\clip_021.wav,shahed,1.0,48000,2,192044
shahed\clip_022.wav,shahed,1.0,48000,2,192044
shahed\clip_023.wav,shahed,1.0,48000,2,192044
shahed\clip_024.wav,shahed,1.0,48000,2,192044
shahed\clip_025.wav,shahed,1.0,48000,2,192044
shahed\clip_026.wav,shahed,1.0,48000,2,192044
shahed\clip_027.wav,shahed,1.0,48000,2,192044
shahed\clip_028.wav,shahed,1.0,48000,2,192044
shahed\clip_029.wav,shahed,1.0,48000,2,192044
shahed\clip_030.wav,shahed,1.0,48000,2,192044
shahed\clip_031.wav,shahed,1.0,48000,2,192044
shahed\clip_032.wav,shahed,1.0,48000,2,192044
shahed\clip_033.wav,shahed,1.0,48000,2,192044
shahed\clip_034.wav,shahed,1.0,48000,2,192044
shahed\clip_035.wav,shahed,1.0,48000,2,192044
shahed\clip_036.wav,shahed,1.0,48000,2,192044
shahed\clip_037.wav,shahed,1.0,48000,2,192044
shahed\clip_038.wav,shahed,1.0,48000,2,192044
shahed\clip_039.wav,shahed,1.0,48000,2,192044
shahed\clip_040.wav,shahed,1.0,48000,2,192044
shahed\clip_041.wav,shahed,1.0,48000,2,192044
shahed\clip_042.wav,shahed,1.0,48000,2,192044
shahed\clip_043.wav,shahed,1.0,48000,2,192044
shahed\clip_044.wav,shahed,1.0,48000,2,192044
shahed\clip_045.wav,shahed,1.0,48000,2,192044
shahed\clip_046.wav,shahed,1.0,48000,2,192044
shahed\clip_047.wav,shahed,1.0,48000,2,192044
shahed\clip_048.wav,shahed,1.0,48000,2,192044
shahed\clip_049.wav,shahed,1.0,48000,2,192044
shahed\clip_050.wav,shahed,1.0,48000,2,192044
shahed\clip_051.wav,shahed,1.0,48000,2,192044
shahed\clip_052.wav,shahed,1.0,48000,2,192044
shahed\clip_053.wav,shahed,1.0,48000,2,192044
shahed\clip_054.wav,shahed,1.0,48000,2,192044
shahed\clip_055.wav,shahed,1.0,48000,2,192044
shahed\clip_056.wav,shahed,1.0,48000,2,192044
shahed\clip_057.wav,shahed,1.0,48000,2,192044
shahed\clip_058.wav,shahed,1.0,48000,2,192044
shahed\clip_059.wav,shahed,1.0,48000,2,192044
shahed\clip_060.wav,shahed,1.0,48000,2,192044
shahed\clip_061.wav,shahed,1.0,48000,2,192044
shahed\clip_062.wav,shahed,1.0,48000,2,192044
shahed\clip_063.wav,shahed,1.0,48000,2,192044
shahed\clip_064.wav,shahed,1.0,48000,2,192044
shahed\clip_065.wav,shahed,1.0,48000,2,192044
shahed\clip_066.wav,shahed,1.0,48000,2,192044
shahed\clip_067.wav,shahed,1.0,48000,2,192044
shahed\clip_068.wav,shahed,1.0,48000,2,192044
shahed\clip_069.wav,shahed,1.0,48000,2,192044
shahed\clip_070.wav,shahed,1.0,48000,2,192044
shahed\clip_071.wav,shahed,1.0,48000,2,192044
shahed\clip_072.wav,shahed,1.0,48000,2,192044
shahed\clip_073.wav,shahed,1.0,48000,2,192044
shahed\clip_074.wav,shahed,1.0,48000,2,192044
shahed\clip_075.wav,shahed,1.0,48000,2,192044
shahed\clip_076.wav,shahed,1.0,48000,2,192044
shahed\clip_077.wav,shahed,1.0,48000,2,192044
shahed\clip_078.wav,shahed,1.0,48000,2,192044
shahed\clip_079.wav,shahed,1.0,48000,2,192044
shahed\clip_080.wav,shahed,1.0,48000,2,192044
shahed\clip_081.wav,shahed,1.0,48000,2,192044
shahed\clip_082.wav,shahed,1.0,48000,2,192044
shahed\clip_083.wav,shahed,1.0,48000,2,192044
shahed\clip_084.wav,shahed,1.0,48000,2,192044
shahed\clip_085.wav,shahed,1.0,48000,2,192044
shahed\clip_086.wav,shahed,1.0,48000,2,192044
shahed\clip_087.wav,shahed,1.0,48000,2,192044
shahed\clip_088.wav,shahed,1.0,48000,2,192044
shahed\clip_089.wav,shahed,1.0,48000,2,192044
shahed\clip_090.wav,shahed,1.0,48000,2,192044
shahed\clip_091.wav,shahed,1.0,48000,2,192044
shahed\clip_092.wav,shahed,1.0,48000,2,192044
shahed\clip_093.wav,shahed,1.0,48000,2,192044
shahed\clip_094.wav,shahed,1.0,48000,2,192044
shahed\clip_095.wav,shahed,1.0,48000,2,192044
shahed\clip_096.wav,shahed,1.0,48000,2,192044
shahed\clip_097.wav,shahed,1.0,48000,2,192044
shahed\clip_098.wav,shahed,1.0,48000,2,192044
shahed\clip_099.wav,shahed,1.0,48000,2,192044
shahed\clip_100.wav,shahed,1.0,48000,2,192044
shahed\clip_101.wav,shahed,1.0,48000,2,192044
shahed\clip_102.wav,shahed,1.0,48000,2,192044
shahed\clip_103.wav,shahed,1.0,48000,2,192044
shahed\clip_104.wav,shahed,1.0,48000,2,192044
shahed\clip_105.wav,shahed,1.0,48000,2,192044
shahed\clip_106.wav,shahed,1.0,48000,2,192044
shahed\clip_107.wav,shahed,1.0,48000,2,192044
shahed\clip_108.wav,shahed,1.0,48000,2,192044
shahed\clip_109.wav,shahed,1.0,48000,2,192044
shahed\clip_110.wav,shahed,1.0,48000,2,192044
shahed\clip_111.wav,shahed,1.0,48000,2,192044
shahed\clip_112.wav,shahed,1.0,48000,2,192044
shahed\clip_113.wav,shahed,1.0,48000,2,192044
shahed\clip_114.wav,shahed,1.0,48000,2,192044
shahed\clip_115.wav,shahed,1.0,48000,2,192044
shahed\clip_116.wav,shahed,1.0,48000,2,192044
shahed\clip_117.wav,shahed,1.0,48000,2,192044
shahed\clip_118.wav,shahed,1.0,48000,2,192044
shahed\clip_119.wav,shahed,1.0,48000,2,192044
shahed\clip_120.wav,shahed,1.0,48000,2,192044
shahed\clip_121.wav,shahed,1.0,48000,2,192044
shahed\clip_122.wav,shahed,1.0,48000,2,192044
shahed\clip_123.wav,shahed,1.0,48000,2,192044
shahed\clip_124.wav,shahed,1.0,48000,2,192044
shahed\clip_125.wav,shahed,1.0,48000,2,192044
shahed\clip_126.wav,shahed,1.0,48000,2,192044
shahed\clip_127.wav,shahed,1.0,48000,2,192044
shahed\clip_128.wav,shahed,1.0,48000,2,192044
shahed\clip_129.wav,shahed,1.0,48000,2,192044
shahed\clip_130.wav,shahed,1.0,48000,2,192044
shahed\clip_131.wav,shahed,1.0,48000,2,192044
shahed\clip_132.wav,shahed,1.0,48000,2,192044
shahed\clip_133.wav,shahed,1.0,48000,2,192044
shahed\clip_134.wav,shahed,1.0,48000,2,192044
shahed\clip_135.wav,shahed,1.0,48000,2,192044
shahed\clip_136.wav,shahed,1.0,48000,2,192044
shahed\clip_137.wav,shahed,1.0,48000,2,192044
shahed\clip_138.wav,shahed,1.0,48000,2,192044
shahed\clip_139.wav,shahed,1.0,48000,2,192044
shahed\clip_140.wav,shahed,1.0,48000,2,192044
shahed\clip_141.wav,shahed,1.0,48000,2,192044
shahed\clip_142.wav,shahed,1.0,48000,2,192044
shahed\clip_143.wav,shahed,1.0,48000,2,192044
shahed\clip_144.wav,shahed,1.0,48000,2,192044
shahed\clip_145.wav,shahed,1.0,48000,2,192044
shahed\clip_146.wav,shahed,1.0,48000,2,192044
shahed\clip_147.wav,shahed,1.0,48000,2,192044
shahed\clip_148.wav,shahed,1.0,48000,2,192044
shahed\clip_149.wav,shahed,1.0,48000,2,192044
shahed\clip_150.wav,shahed,1.0,48000,2,192044
shahed\clip_151.wav,shahed,1.0,48000,2,192044
shahed\clip_152.wav,shahed,1.0,48000,2,192044
shahed\clip_153.wav,shahed,1.0,48000,2,192044
shahed\clip_154.wav,shahed,1.0,48000,2,192044
shahed\clip_155.wav,shahed,1.0,48000,2,192044
shahed\clip_156.wav,shahed,1.0,48000,2,192044
shahed\clip_157.wav,shahed,1.0,48000,2,192044
shahed\clip_158.wav,shahed,1.0,48000,2,192044
shahed\clip_159.wav,shahed,1.0,48000,2,192044
shahed\clip_160.wav,shahed,1.0,48000,2,192044
shahed\clip_161.wav,shahed,1.0,48000,2,192044
shahed\clip_162.wav,shahed,1.0,48000,2,192044
shahed\clip_163.wav,shahed,1.0,48000,2,192044
shahed\clip_164.wav,shahed,1.0,48000,2,192044
shahed\clip_165.wav,shahed,1.0,48000,2,192044
shahed\clip_166.wav,shahed,1.0,48000,2,192044
shahed\clip_167.wav,shahed,1.0,48000,2,192044
shahed\clip_168.wav,shahed,1.0,48000,2,192044
shahed\clip_169.wav,shahed,1.0,48000,2,192044
shahed\clip_170.wav,shahed,1.0,48000,2,192044
shahed\clip_171.wav,shahed,1.0,48000,2,192044
shahed\clip_172.wav,shahed,1.0,48000,2,192044
shahed\clip_173.wav,shahed,1.0,48000,2,192044
shahed\clip_174.wav,shahed,1.0,48000,2,192044
shahed\clip_175.wav,shahed,1.0,48000,2,192044
shahed\clip_176.wav,shahed,1.0,48000,2,192044
shahed\clip_177.wav,shahed,1.0,48000,2,192044
shahed\clip_178.wav,shahed,1.0,48000,2,192044
shahed\clip_179.wav,shahed,1.0,48000,2,192044
shahed\clip_180.wav,shahed,1.0,48000,2,192044
shahed\clip_181.wav,shahed,1.0,48000,2,192044
shahed\clip_182.wav,shahed,1.0,48000,2,192044
shahed\clip_183.wav,shahed,1.0,48000,2,192044
shahed\clip_184.wav,shahed,1.0,48000,2,192044
shahed\clip_185.wav,shahed,1.0,48000,2,192044
shahed\clip_186.wav,shahed,1.0,48000,2,192044
shahed\clip_187.wav,shahed,1.0,48000,2,192044
shahed\clip_188.wav,shahed,1.0,48000,2,192044
shahed\clip_189.wav,shahed,1.0,48000,2,192044
shahed\clip_190.wav,shahed,1.0,48000,2,192044
shahed\clip_191.wav,shahed,1.0,48000,2,192044
shahed\clip_192.wav,shahed,1.0,48000,2,192044
shahed\clip_193.wav,shahed,1.0,48000,2,192044
shahed\clip_194.wav,shahed,1.0,48000,2,192044
shahed\clip_195.wav,shahed,1.0,48000,2,192044
shahed\clip_196.wav,shahed,1.0,48000,2,192044
shahed\clip_197.wav,shahed,1.0,48000,2,192044
shahed\clip_198.wav,shahed,1.0,48000,2,192044
shahed\clip_199.wav,shahed,1.0,48000,2,192044
shahed\clip_200.wav,shahed,1.0,48000,2,192044
shahed\clip_201.wav,shahed,1.0,48000,2,192044
shahed\clip_202.wav,shahed,1.0,48000,2,192044
shahed\clip_203.wav,shahed,1.0,48000,2,192044
shahed\clip_204.wav,shahed,1.0,48000,2,192044
shahed\clip_205.wav,shahed,1.0,48000,2,192044
shahed\clip_206.wav,shahed,1.0,48000,2,192044
shahed\clip_207.wav,shahed,1.0,48000,2,192044
shahed\clip_208.wav,shahed,1.0,48000,2,192044
shahed\clip_209.wav,shahed,1.0,48000,2,192044
shahed\clip_210.wav,shahed,1.0,48000,2,192044
shahed\clip_211.wav,shahed,1.0,48000,2,192044
shahed\clip_212.wav,shahed,1.0,48000,2,192044
shahed\clip_213.wav,shahed,1.0,48000,2,192044
shahed\clip_214.wav,shahed,1.0,48000,2,192044
shahed\clip_215.wav,shahed,1.0,48000,2,192044
shahed\clip_216.wav,shahed,1.0,48000,2,192044
shahed\clip_217.wav,shahed,1.0,48000,2,192044
